Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162052,100,,Aggregated,64.500000,0.100000,13,16,19,23,65,140,290,350,800,1100,1100,3921,2,13,31.813806452465027,1.819099998101592,1100.1061999995727,10574.200969140526
1784162053,100,,Aggregated,64.500000,0.100000,13,16,19,23,64,140,290,350,800,1100,1100,3994,2,13,31.61095423139866,1.819099998101592,1100.1061999995727,10601.239359038558
1784162054,100,,Aggregated,64.100000,0.100000,13,16,19,23,64,140,290,350,640,1100,1100,4060,2,13,31.38692133009504,1.819099998101592,1100.1061999995727,10595.174137931035
1784162055,100,,Aggregated,63.800000,0.100000,13,16,19,23,63,130,290,350,640,1100,1100,4125,2,13,31.1343542303763,1.819099998101592,1100.1061999995727,10577.88096969697
1784162056,100,,Aggregated,64.400000,0.000000,13,16,19,23,62,130,290,350,640,1100,1100,4203,2,13,30.974344040074445,1.819099998101592,1100.1061999995727,10588.228646205092
1784162057,100,,Aggregated,65.200000,0.000000,12,16,19,23,62,120,290,350,640,1100,1100,4271,2,12,30.68250597059406,1.819099998101592,1100.1061999995727,10583.698665417935
1784162058,100,,Aggregated,66.600000,0.000000,12,15,19,23,61,120,290,350,640,1100,1100,4336,2,12,30.47281489860432,1.819099998101592,1100.1061999995727,10580.903828413284
1784162059,100,,Aggregated,66.500000,0.000000,12,15,19,22,61,120,290,340,640,1100,1100,4408,2,12,30.32596730953151,1.819099998101592,1100.1061999995727,10564.015653357532
1784162060,100,,Aggregated,66.600000,0.000000,12,15,19,22,61,120,290,340,640,1100,1100,4478,2,12,30.21243952664261,1.819099998101592,1100.1061999995727,10549.951094238499
1784162061,100,,Aggregated,66.800000,0.000000,12,15,18,22,60,120,290,340,640,1100,1100,4541,2,12,29.98285514211004,1.819099998101592,1100.1061999995727,10547.743008147985
1784162062,100,,Aggregated,68.300000,0.000000,12,15,18,22,60,110,280,340,640,1100,1100,4610,2,12,29.89063004344028,1.819099998101592,1100.1061999995727,10538.290889370934
