Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162358,25,,Aggregated,14.100000,0.000000,150,150,150,150,460,2300,2700,2900,9000,9000,9000,411,0,150,339.1615182486076,1.4576000103261322,9010.057899984531,9399.60583941606
1784162359,25,,Aggregated,14.400000,0.000000,150,150,150,160,460,2300,2700,2900,9000,9000,9000,425,0,150,333.7183880004073,1.4576000103261322,9010.057899984531,9565.670588235294
1784162360,25,,Aggregated,14.100000,0.000000,150,150,150,150,460,2300,2700,2900,9000,9000,9000,441,0,150,327.3735675741544,1.4576000103261322,9010.057899984531,9644.671201814059
1784162361,25,,Aggregated,14.600000,0.000000,150,150,150,150,460,2300,2700,3300,9000,9000,9000,457,0,150,333.8787185998238,1.4576000103261322,9010.057899984531,9725.5295404814
1784162362,25,,Aggregated,14.300000,0.000000,150,150,150,150,460,2300,2700,3300,9000,9000,9000,472,0,150,327.61819343240705,1.4576000103261322,9010.057899984531,9782.281779661016
1784162363,25,,Aggregated,15.000000,0.000000,150,150,150,150,460,2200,2700,3300,9000,9000,9000,484,0,150,322.82846652907955,1.4576000103261322,9010.057899984531,9767.152892561984
1784162364,25,,Aggregated,15.000000,0.000000,150,150,150,150,460,2200,2700,2900,9000,9000,9000,506,0,150,316.1141719367597,1.4576000103261322,9010.057899984531,9689.237154150198
1784162365,25,,Aggregated,14.600000,0.000000,150,150,150,150,460,2200,2700,2900,9000,9000,9000,515,0,150,312.8650314562832,1.4576000103261322,9010.057899984531,9672.085436893203
1784162366,25,,Aggregated,15.000000,0.000000,150,150,150,150,450,2200,2700,2900,9000,9000,9000,532,0,150,308.1654872180377,1.4576000103261322,9010.057899984531,9487.697368421053
1784162367,25,,Aggregated,15.200000,0.000000,150,150,150,150,410,750,2700,2900,9000,9000,9000,547,0,150,303.4617027422218,1.4576000103261322,9010.057899984531,9570.27239488117
1784162368,25,,Aggregated,15.600000,0.000000,150,150,150,150,340,700,2700,2900,9000,9000,9000,561,0,150,299.29627611414105,1.4576000103261322,9010.057899984531,9555.937611408199
1784162369,25,,Aggregated,15.300000,0.000000,150,150,150,150,340,700,2700,2900,9000,9000,9000,576,0,150,295.87679322912663,1.4576000103261322,9010.057899984531,9552.895833333334
1784162370,25,,Aggregated,14.900000,0.000000,150,150,150,150,340,610,2700,2900,9000,9000,9000,595,0,150,290.91703529413905,1.4576000103261322,9010.057899984531,9511.996638655462
1784162371,25,,Aggregated,14.600000,0.000000,150,150,150,150,330,510,2700,2800,9000,9000,9000,607,0,150,288.08349390442083,1.4576000103261322,9010.057899984531,9555.662273476111
1784162372,25,,Aggregated,15.100000,0.000000,150,150,150,150,330,490,2700,2800,9000,9000,9000,621,0,150,285.4238043478956,1.4576000103261322,9010.057899984531,9519.605475040258
1784162373,25,,Aggregated,14.600000,0.000000,150,150,150,150,330,490,2700,2800,9000,9000,9000,637,0,150,282.2397832026423,1.4576000103261322,9010.057899984531,9599.397174254316
1784162374,25,,Aggregated,15.200000,0.000000,150,150,150,150,320,490,2700,2900,9000,9000,9000,653,0,150,290.10271546726824,1.4576000103261322,9010.057899984531,9679.476263399694
1784162375,25,,Aggregated,15.100000,0.000000,150,150,150,150,330,480,2700,2900,9000,9000,9000,670,0,150,287.24718835845994,1.4576000103261322,9010.057899984531,9692.459701492537
1784162376,25,,Aggregated,14.800000,0.000000,150,150,150,150,310,480,2700,2900,9000,9000,9000,682,0,150,284.73972243413397,1.4576000103261322,9010.057899984531,9660.756598240469
1784162377,25,,Aggregated,15.400000,0.000000,150,150,150,150,220,480,2700,2900,9000,9000,9000,698,0,150,281.55169240691043,1.4576000103261322,9010.057899984531,9619.704871060172
1784162378,25,,Aggregated,14.900000,0.000000,150,150,150,150,220,480,2600,2800,9000,9000,9000,714,0,150,278.76387843147216,1.4576000103261322,9010.057899984531,9602.278711484594
1784162379,25,,Aggregated,15.000000,0.000000,150,150,150,150,200,480,2600,2800,9000,9000,9000,724,0,150,276.94453218242234,1.4576000103261322,9010.057899984531,9601.084254143647
1784162380,25,,Aggregated,15.400000,0.000000,150,150,150,150,200,480,2600,2800,9000,9000,9000,744,0,150,273.78393924746274,1.4576000103261322,9010.057899984531,9596.877688172042
1784162381,25,,Aggregated,15.400000,0.000000,150,150,150,150,190,480,2500,2800,9000,9000,9000,757,0,150,271.4366244386019,1.4576000103261322,9010.057899984531,9637.524438573315
1784162382,25,,Aggregated,14.900000,0.000000,150,150,150,150,180,480,2500,2800,9000,9000,9000,774,0,150,268.9424337208865,1.4576000103261322,9010.057899984531,9648.560723514212
1784162383,25,,Aggregated,15.200000,0.000000,150,150,150,150,180,480,2500,2800,9000,9000,9000,787,0,150,267.1604104192302,1.4576000103261322,9010.057899984531,9629.899618805592
1784162384,25,,Aggregated,14.400000,0.000000,150,150,150,150,180,480,2500,2800,9000,9000,9000,805,0,150,271.1784675775923,1.4576000103261322,9010.057899984531,9652.47204968944
1784162385,25,,Aggregated,15.000000,0.000000,150,150,150,150,180,480,2500,2800,9000,9000,9000,825,0,150,268.8404983028445,1.4576000103261322,9010.057899984531,9648.435151515152
1784162386,25,,Aggregated,15.400000,0.000000,150,150,150,150,170,470,2500,2800,9000,9000,9000,842,0,150,266.0353169832149,1.4576000103261322,9010.057899984531,9641.311163895487
1784162387,25,,Aggregated,14.700000,0.000000,150,150,150,150,170,470,2400,2800,9000,9000,9000,855,0,150,264.54073906425464,1.4576000103261322,9010.057899984531,9677.553216374268
1784162388,25,,Aggregated,15.400000,0.000000,150,150,150,150,170,470,2400,2800,9000,9000,9000,870,0,150,262.83325839077855,1.4576000103261322,9010.057899984531,9673.948275862069
1784162389,25,,Aggregated,15.700000,0.000000,150,150,150,150,170,470,2400,2800,9000,9000,9000,890,0,150,260.06493348307157,1.4576000103261322,9010.057899984531,9634.768539325843
1784162390,25,,Aggregated,15.400000,0.000000,150,150,150,150,170,470,2400,2700,9000,9000,9000,901,0,150,258.6896276359173,1.4576000103261322,9010.057899984531,9622.047724750277
1784162391,25,,Aggregated,15.800000,0.000000,150,150,150,150,170,470,2400,2700,9000,9000,9000,917,0,150,256.5436220283591,1.4576000103261322,9010.057899984531,9641.977099236641
1784162392,25,,Aggregated,15.600000,0.000000,150,150,150,150,160,470,2400,2700,9000,9000,9000,933,0,150,254.29762379413057,1.4576000103261322,9010.057899984531,9645.29474812433
1784162393,25,,Aggregated,15.500000,0.000000,150,150,150,150,160,470,2400,2700,9000,9000,9000,947,0,150,253.1879213304847,1.4576000103261322,9010.057899984531,9604.117212249208
1784162394,25,,Aggregated,16.000000,0.000000,150,150,150,150,160,470,2400,2700,9000,9000,9000,960,0,150,251.7196564582567,1.4576000103261322,9010.057899984531,9637.246875
1784162395,25,,Aggregated,15.600000,0.000000,150,150,150,150,160,470,2400,2800,9000,9000,9000,980,0,150,255.993568877528,1.4576000103261322,9010.057899984531,9698.930612244898
1784162396,25,,Aggregated,15.500000,0.000000,150,150,150,150,160,470,2400,2800,9000,9000,9000,997,0,150,253.70437683043218,1.4576000103261322,9010.057899984531,9705.082246740221
1784162397,25,,Aggregated,15.500000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1011,0,150,252.26035647861255,1.4576000103261322,9010.057899984531,9694.57368941642
1784162398,25,,Aggregated,15.700000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1025,0,150,250.6852936584264,1.4576000103261322,9010.057899984531,9743.8
1784162399,25,,Aggregated,15.300000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1043,0,150,249.0754820708804,1.4576000103261322,9010.057899984531,9727.624161073825
1784162400,25,,Aggregated,15.800000,0.000000,150,150,150,150,160,470,2400,2700,8000,9000,9000,1060,0,150,247.7281835848874,1.4576000103261322,9010.057899984531,9748.699056603773
